In-situ Marine Optics
Optical Backscattering Logger
SC6-LPT (SN:0025)
FIRMWARE: LOG_V1.4d_SC6-LPT_V1
SD LOGFILE = LOG_0046.TXT
---------CONFIGURATION---------
NBURNS = 0
NDARK = 2
NREF = 2
NSIG = 6
DELAY = 100
WAVELENGTHS = [415.1,560.7,634.9,659.6,731.9,850.0]
FWHM = [8.4,8.6,9.6,8.6,7.6,8.4]
DEPTHSLOPE = 173.3439
DEPTHYINT = -55.9511
LOWBATT_TH = 9.0
VLOWBATT_TH = 8.5
---------OUTPUT FORMAT---------
ID,SN,DD/MM/YYYY,hh:mm:ss.sss,Voltage,Depth,Temp,Tilt,Sig[0],Ref[0],QC_Flag[0],Sig[1],Ref[1],QC_Flag[1],Sig[2],Ref[2],QC_Flag[2],Sig[3],Ref[3],QC_Flag[3],Sig[4],Ref[4],QC_Flag[4],Sig[5],Ref[5],QC_Flag[5]
SC6-LPT,0025,04/10/2019,16:07:11.076,11.30,0.04,21.715,177.43,111.49,19491.12,1,122.65,18984.24,1,84.61,20899.27,1,108.35,19164.42,1,56.51,20817.62,1,57.82,19126.45,1
SC6-LPT,0025,04/10/2019,16:07:12.613,11.30,0.07,21.716,177.54,112.64,19441.15,1,123.28,18939.59,1,84.00,20867.63,1,104.88,19167.30,1,55.68,20864.72,1,54.41,19125.18,1
SC6-LPT,0025,04/10/2019,16:07:12.153,11.30,0.06,21.717,177.53,110.24,19546.21,1,117.61,18970.28,1,89.41,20908.28,1,107.70,19178.38,1,57.84,20840.43,1,57.57,19152.09,1
SC6-LPT,0025,04/10/2019,16:07:13.692,11.33,0.07,21.721,177.46,110.82,19348.32,1,122.44,18941.17,1,98.05,20898.64,1,107.08,19173.38,1,56.34,20794.41,1,54.73,19129.71,1
SC6-LPT,0025,04/10/2019,16:07:13.232,11.30,0.06,21.721,177.58,109.05,19466.73,1,121.91,18958.23,1,96.69,20869.49,1,106.51,19135.41,1,58.02,20849.21,1,52.93,19014.17,1
SC6-LPT,0025,04/10/2019,16:07:14.769,11.30,0.06,21.723,177.63,113.79,19488.26,1,121.42,18964.21,1,89.44,20875.10,1,110.61,19187.88,1,60.00,20812.14,1,54.06,19065.31,1
SC6-LPT,0025,04/10/2019,16:07:14.313,11.30,0.01,21.724,177.78,110.83,19487.93,1,122.46,18949.72,1,84.23,20870.03,1,107.01,19144.24,1,55.00,20844.59,1,52.34,19093.22,1
SC6-LPT,0025,04/10/2019,16:07:15.851,11.30,0.05,21.724,177.66,112.31,19511.71,1,135.97,18954.66,1,82.75,20759.39,1,104.67,19216.85,1,55.55,20822.05,1,53.78,19122.65,1
SC6-LPT,0025,04/10/2019,16:07:15.390,11.30,0.06,21.725,177.30,107.00,19512.45,1,136.96,18943.03,1,81.82,20811.80,1,105.58,19154.55,1,56.33,20830.22,1,56.04,19155.57,1
SC6-LPT,0025,04/10/2019,16:07:16.929,11.30,-0.03,21.727,177.68,112.12,19512.54,1,132.24,18942.30,1,81.43,20891.76,1,106.15,19184.57,1,56.50,20861.85,1,57.58,19121.11,1
SC6-LPT,0025,04/10/2019,16:07:16.468,11.30,0.04,21.728,177.52,111.25,19518.40,1,122.49,18963.39,1,80.70,20848.66,1,107.70,19152.96,1,55.85,20823.35,1,56.75,19113.23,1
SC6-LPT,0025,04/10/2019,16:07:17.005,11.30,0.06,21.728,177.36,109.96,19474.74,1,122.45,18944.88,1,84.06,20816.26,1,108.33,19187.34,1,57.85,20835.41,1,57.15,19034.24,1
SC6-LPT,0025,04/10/2019,16:07:18.548,11.30,0.02,21.729,177.51,112.67,19578.99,1,122.28,18969.83,1,81.59,20778.02,1,106.52,19204.17,1,55.03,20848.90,1,56.74,19023.71,1
SC6-LPT,0025,04/10/2019,16:07:18.085,11.30,0.03,21.730,177.04,113.37,19566.53,1,131.15,18943.52,1,81.32,20772.12,1,106.85,19147.75,1,56.21,20842.60,1,54.63,19080.37,1
