In-situ Marine Optics
Optical Backscattering Logger
SC6-LPT (SN:0025)
FIRMWARE: LOG_V1.4d_SC6-LPT_V1
SD LOGFILE = LOG_0051.TXT
---------CONFIGURATION---------
NBURNS = 0
NDARK = 2
NREF = 2
NSIG = 6
DELAY = 100
WAVELENGTHS = [415.1,560.7,634.9,659.6,731.9,850.0]
FWHM = [8.4,8.6,9.6,8.6,7.6,8.4]
DEPTHSLOPE = 173.3439
DEPTHYINT = -55.9511
LOWBATT_TH = 9.0
VLOWBATT_TH = 8.5
---------OUTPUT FORMAT---------
ID,SN,DD/MM/YYYY,hh:mm:ss.sss,Voltage,Depth,Temp,Tilt,Sig[0],Ref[0],QC_Flag[0],Sig[1],Ref[1],QC_Flag[1],Sig[2],Ref[2],QC_Flag[2],Sig[3],Ref[3],QC_Flag[3],Sig[4],Ref[4],QC_Flag[4],Sig[5],Ref[5],QC_Flag[5]
-------------------------------
SC6-LPT,0025,04/10/2019,17:08:26.679,11.28,0.06,22.026,174.44,71.18,19393.34,1,99.08,18979.45,1,57.19,20932.43,1,73.17,19197.33,1,33.95,20962.14,1,33.34,19308.66,1
SC6-LPT,0025,04/10/2019,17:08:27.222,11.26,0.05,22.031,175.02,94.32,19222.54,1,110.33,18804.43,1,67.19,20617.35,1,91.67,19021.79,1,45.26,20793.85,1,44.58,19045.51,1
SC6-LPT,0025,04/10/2019,17:08:27.759,11.26,0.06,22.220,177.03,97.08,19314.06,1,110.26,18778.49,1,70.17,20654.22,1,96.72,19034.26,1,48.42,20779.66,1,48.39,18995.76,1
SC6-LPT,0025,04/10/2019,17:08:28.302,11.26,0.06,22.224,178.13,98.26,19315.84,1,109.66,18776.16,1,73.59,20634.03,1,96.77,18975.53,1,49.17,20797.61,1,46.93,19045.15,1
SC6-LPT,0025,04/10/2019,17:08:28.839,11.26,0.06,22.228,174.71,99.46,19332.41,1,113.58,18772.19,1,69.59,20655.80,1,95.48,18952.19,1,52.50,20770.26,1,48.80,19103.89,1
SC6-LPT,0025,04/10/2019,17:08:29.379,11.26,0.05,22.388,173.41,100.67,19300.98,1,110.54,18753.65,1,74.55,20734.60,1,97.61,18992.64,1,53.84,20759.41,1,51.19,19054.73,1
SC6-LPT,0025,04/10/2019,17:08:29.916,11.26,0.05,22.390,173.84,100.18,19179.32,1,110.95,18744.61,1,70.53,20752.20,1,99.94,18993.87,1,51.84,20780.53,1,51.29,19075.26,1
SC6-LPT,0025,04/10/2019,17:08:30.456,11.28,0.04,22.394,173.30,100.06,19174.59,1,111.34,18763.86,1,71.52,20691.43,1,98.34,18970.64,1,54.68,20751.51,1,49.05,19024.35,1
SC6-LPT,0025,04/10/2019,17:08:30.992,11.26,0.08,22.403,172.43,103.04,19165.69,1,107.92,18758.33,1,73.13,20609.08,1,104.02,18963.47,1,53.19,20767.57,1,50.21,19039.44,1
SC6-LPT,0025,04/10/2019,17:08:31.534,11.26,0.06,22.409,170.50,102.99,19222.87,1,115.23,18762.69,1,77.28,20616.34,1,101.15,18990.41,1,52.39,20732.83,1,49.75,18969.15,1
SC6-LPT,0025,04/10/2019,17:08:31.071,11.26,0.06,22.416,171.17,102.79,19342.75,1,123.10,18774.25,1,74.12,20649.10,1,102.80,18968.58,1,52.67,20747.95,1,51.60,19007.99,1
SC6-LPT,0025,04/10/2019,17:08:32.611,11.26,0.07,22.428,172.77,102.63,19325.68,1,113.25,18747.43,1,74.76,20745.32,1,104.68,18960.32,1,52.81,20804.95,1,51.42,19032.96,1
SC6-LPT,0025,04/10/2019,17:08:32.150,11.26,0.06,22.569,173.74,100.78,19253.85,1,110.73,18743.67,1,75.25,20727.00,1,98.89,18985.12,1,54.55,20768.76,1,52.04,19075.92,1
SC6-LPT,0025,04/10/2019,17:08:33.689,11.26,0.06,22.568,176.35,101.76,19189.00,1,114.34,18768.69,1,77.87,20652.14,1,105.84,19002.49,1,53.58,20760.41,1,51.43,19023.36,1
SC6-LPT,0025,04/10/2019,17:08:34.226,11.26,0.06,22.570,176.75,103.22,19225.52,1,114.85,18747.61,1,82.65,20549.45,1,102.01,18960.49,1,51.55,20752.39,1,50.55,19087.37,1
SC6-LPT,0025,04/10/2019,17:08:34.770,11.26,0.07,22.571,176.08,104.37,19347.24,1,113.79,18758.02,1,79.80,20663.97,1,102.95,18987.00,1,50.53,20806.49,1,50.86,19084.43,1
SC6-LPT,0025,04/10/2019,17:08:35.308,11.26,0.07,22.574,177.34,104.76,19304.24,1,115.63,18753.38,1,79.53,20733.64,1,100.49,18992.07,1,54.18,20760.10,1,50.34,19029.29,1
SC6-LPT,0025,04/10/2019,17:08:35.848,11.28,0.06,22.576,176.51,105.05,19365.75,1,118.52,18751.40,1,79.99,20619.67,1,101.97,18968.60,1,52.25,20737.96,1,50.67,19073.30,1
