In-situ Marine Optics
Optical Backscattering Logger
SC6-LPT (SN:0025)
FIRMWARE: LOG_V1.4d_SC6-LPT_V1
SD LOGFILE = LOG_0048.TXT
---------CONFIGURATION---------
NBURNS = 0
NDARK = 2
NREF = 2
NSIG = 6
DELAY = 100
WAVELENGTHS = [415.1,560.7,634.9,659.6,731.9,850.0]
FWHM = [8.4,8.6,9.6,8.6,7.6,8.4]
DEPTHSLOPE = 173.3439
DEPTHYINT = -55.9511
LOWBATT_TH = 9.0
VLOWBATT_TH = 8.5
---------OUTPUT FORMAT---------
ID,SN,DD/MM/YYYY,hh:mm:ss.sss,Voltage,Depth,Temp,Tilt,Sig[0],Ref[0],QC_Flag[0],Sig[1],Ref[1],QC_Flag[1],Sig[2],Ref[2],QC_Flag[2],Sig[3],Ref[3],QC_Flag[3],Sig[4],Ref[4],QC_Flag[4],Sig[5],Ref[5],QC_Flag[5]
SC6-LPT,0025,04/10/2019,16:18:55.526,11.28,-0.06,21.910,177.61,nan,16860.10,0,nan,16536.81,0,nan,18743.22,0,103.06,19041.19,1,66.33,20774.48,1,49.19,19042.44,1
SC6-LPT,0025,04/10/2019,16:18:55.060,11.28,0.00,21.912,177.38,nan,16872.04,0,nan,16520.26,0,nan,18807.24,0,99.92,19081.57,1,55.68,20792.63,1,46.67,18937.57,1
SC6-LPT,0025,04/10/2019,16:18:56.597,11.30,-0.05,21.918,177.60,nan,16678.25,0,nan,16523.42,0,nan,18773.07,0,95.76,18997.56,1,60.64,20763.47,1,48.23,18979.24,1
SC6-LPT,0025,04/10/2019,16:18:56.135,11.28,0.06,21.922,178.01,nan,16839.38,0,nan,16545.89,0,nan,18758.17,0,100.47,19062.04,1,64.36,20779.31,1,51.09,18997.99,1
SC6-LPT,0025,04/10/2019,16:18:57.672,11.30,-0.05,21.927,178.45,nan,16791.67,0,nan,16522.04,0,nan,18681.83,0,98.87,19083.69,1,170.99,20738.41,1,48.68,19066.76,1
SC6-LPT,0025,04/10/2019,16:18:58.206,11.30,-0.04,21.934,178.68,nan,16671.87,0,nan,16564.48,0,nan,18612.91,0,99.39,19055.64,1,51.17,20771.64,1,48.84,18990.92,1
SC6-LPT,0025,04/10/2019,16:18:58.747,11.30,0.04,21.940,178.63,nan,16835.47,0,nan,16544.34,0,nan,18732.10,0,99.74,19055.01,1,54.67,20759.14,1,49.84,18961.94,1
SC6-LPT,0025,04/10/2019,16:18:59.282,11.30,0.04,21.943,178.35,nan,16875.14,0,nan,16521.57,0,nan,18674.38,0,99.24,19072.84,1,52.96,20787.75,1,50.03,19057.02,1
SC6-LPT,0025,04/10/2019,16:18:59.820,11.30,-0.05,21.953,178.72,nan,16767.49,0,nan,16547.35,0,nan,18802.28,0,97.00,19049.21,1,52.32,20804.92,1,51.39,19026.40,1
SC6-LPT,0025,04/10/2019,16:19:00.354,11.30,0.03,21.958,179.00,nan,16725.61,0,nan,16538.49,0,nan,18651.77,0,99.49,19088.58,1,52.35,20786.37,1,50.27,19012.58,1
SC6-LPT,0025,04/10/2019,16:19:00.894,11.30,-0.04,21.964,178.97,nan,16839.60,0,nan,16535.35,0,nan,18670.91,0,99.56,19071.55,1,51.75,20788.10,1,50.01,18955.21,1
SC6-LPT,0025,04/10/2019,16:19:01.428,11.30,-0.06,21.972,178.65,nan,16796.47,0,nan,16526.04,0,nan,18684.32,0,99.39,19024.89,1,53.95,20761.13,1,51.26,18980.59,1
SC6-LPT,0025,04/10/2019,16:19:01.965,11.30,0.04,21.977,178.77,nan,16831.60,0,nan,16533.94,0,nan,18768.87,0,100.29,19033.00,1,54.22,20788.56,1,51.36,19090.93,1
SC6-LPT,0025,04/10/2019,16:19:02.501,11.30,0.00,21.987,179.17,nan,16729.26,0,nan,16566.69,0,nan,18747.94,0,98.07,19021.13,1,50.71,20762.63,1,52.17,19087.18,1
SC6-LPT,0025,04/10/2019,16:19:02.038,11.30,-0.07,21.992,178.77,nan,16880.43,0,nan,16564.45,0,nan,18546.64,0,102.71,19034.83,1,54.26,20753.84,1,52.00,19013.52,1
SC6-LPT,0025,04/10/2019,16:19:03.572,11.30,0.01,21.996,178.64,nan,16872.18,0,nan,16551.95,0,nan,18665.40,0,99.94,19010.60,1,54.37,20765.73,1,51.07,18933.04,1
SC6-LPT,0025,04/10/2019,16:19:03.113,11.30,0.05,22.007,178.22,nan,16710.57,0,nan,16561.85,0,nan,18702.88,0,103.22,19049.53,1,51.53,20774.80,1,53.46,18965.84,1
SC6-LPT,0025,04/10/2019,16:19:04.647,11.30,-0.05,22.011,178.55,nan,16866.99,0,nan,16535.69,0,nan,18713.67,0,100.89,19105.90,1,52.73,20777.66,1,49.90,18979.60,1
SC6-LPT,0025,04/10/2019,16:19:05.182,11.30,0.01,22.015,178.50,nan,16866.60,0,nan,16553.56,0,nan,18661.49,0,103.66,19036.36,1,52.70,20739.74,1,49.26,18985.99,1
SC6-LPT,0025,04/10/2019,16:19:05.719,11.30,0.01,22.022,178.55,nan,16807.66,0,nan,16550.12,0,nan,18798.56,0,98.35,19056.20,1,55.50,20761.82,1,49.70,19030.70,1
SC6-LPT,0025,04/10/2019,16:19:06.255,11.30,-0.07,22.027,178.31,nan,16887.00,0,nan,16546.29,0,nan,18737.33,0,102.23,19098.08,1,53.08,20780.70,1,51.01,19083.67,1
SC6-LPT,0025,04/10/2019,16:19:06.789,11.30,-0.05,22.029,178.18,nan,16879.34,0,nan,16563.87,0,nan,18538.12,0,99.75,19075.43,1,52.88,20803.90,1,50.69,19061.22,1
SC6-LPT,0025,04/10/2019,16:19:07.329,11.30,0.02,22.036,178.29,nan,16878.29,0,nan,16567.12,0,nan,18776.13,0,101.39,19077.06,1,54.06,20770.64,1,49.40,19074.36,1
SC6-LPT,0025,04/10/2019,16:19:07.863,11.30,0.04,22.040,178.07,nan,16790.51,0,nan,16530.40,0,nan,18565.64,0,99.65,19075.58,1,54.89,20779.93,1,51.87,19015.02,1
SC6-LPT,0025,04/10/2019,16:19:08.399,11.30,0.01,22.044,178.39,nan,16848.72,0,nan,16543.41,0,nan,18788.92,0,99.64,19093.82,1,53.72,20776.33,1,50.11,19024.41,1
SC6-LPT,0025,04/10/2019,16:19:08.933,11.30,0.02,22.049,178.04,nan,16850.02,0,nan,16542.53,0,nan,18754.38,0,102.98,19012.80,1,54.53,20759.06,1,53.19,19025.95,1
SC6-LPT,0025,04/10/2019,16:19:09.473,11.30,0.00,22.052,178.37,nan,16769.02,0,nan,16533.00,0,nan,18531.41,0,101.96,19081.80,1,54.08,20765.62,1,53.00,19003.37,1
SC6-LPT,0025,04/10/2019,16:19:09.007,11.30,0.01,22.056,178.08,nan,16890.98,0,nan,16558.82,0,nan,18745.97,0,100.81,19050.46,1,53.88,20744.95,1,49.73,19070.03,1
SC6-LPT,0025,04/10/2019,16:19:10.544,11.30,-0.05,22.061,178.63,nan,16771.44,0,nan,16558.50,0,nan,18732.09,0,103.03,19088.98,1,52.18,20763.02,1,53.54,19078.46,1
SC6-LPT,0025,04/10/2019,16:19:10.080,11.30,0.04,22.064,178.56,nan,16888.77,0,nan,16542.22,0,nan,18774.75,0,99.37,19073.24,1,55.26,20783.09,1,53.36,19019.55,1
SC6-LPT,0025,04/10/2019,16:19:11.617,11.30,0.04,22.066,178.53,nan,16732.90,0,nan,16553.11,0,nan,18662.08,0,101.65,19064.96,1,55.50,20802.88,1,51.84,18987.20,1
SC6-LPT,0025,04/10/2019,16:19:12.151,11.30,0.03,22.070,178.50,nan,16729.26,0,nan,16551.30,0,nan,18636.41,0,101.01,19052.71,1,55.67,20746.03,1,49.84,19068.16,1
SC6-LPT,0025,04/10/2019,16:19:12.691,11.30,0.03,22.073,178.34,nan,16851.44,0,nan,16552.28,0,nan,18803.26,0,99.85,19080.86,1,55.54,20752.66,1,53.85,19029.65,1
SC6-LPT,0025,04/10/2019,16:19:13.225,11.30,0.02,22.075,178.33,nan,16717.11,0,nan,16553.86,0,nan,18779.72,0,101.29,19049.90,1,56.17,20778.63,1,52.73,19013.80,1
SC6-LPT,0025,04/10/2019,16:19:13.762,11.30,0.03,22.080,178.33,nan,16872.13,0,nan,16570.22,0,nan,18551.12,0,102.04,19094.83,1,56.00,20762.36,1,50.20,19033.11,1
SC6-LPT,0025,04/10/2019,16:19:14.300,11.30,0.01,22.081,178.41,nan,16807.87,0,nan,16546.86,0,nan,18598.96,0,100.42,19083.08,1,55.67,20753.16,1,50.68,18987.66,1
SC6-LPT,0025,04/10/2019,16:19:14.836,11.30,-0.01,22.083,178.08,nan,16700.53,0,nan,16540.21,0,nan,18553.93,0,100.78,19100.21,1,55.37,20757.52,1,52.19,18998.26,1
SC6-LPT,0025,04/10/2019,16:19:15.371,11.30,0.02,22.088,178.09,nan,16712.51,0,nan,16554.66,0,nan,18607.17,0,99.20,19113.37,1,56.39,20803.40,1,52.54,18950.05,1
SC6-LPT,0025,04/10/2019,16:19:15.911,11.30,-0.07,22.090,177.64,nan,16700.95,0,nan,16533.43,0,nan,18678.15,0,101.44,19077.53,1,55.52,20755.91,1,51.69,18908.68,1
SC6-LPT,0025,04/10/2019,16:19:16.444,11.30,0.03,22.093,177.71,nan,16724.21,0,nan,16556.75,0,nan,18624.75,0,102.56,19075.71,1,54.85,20749.59,1,50.11,18971.18,1
SC6-LPT,0025,04/10/2019,16:19:16.981,11.30,-0.06,22.097,175.70,nan,16846.74,0,nan,16533.95,0,nan,18639.77,0,102.53,19105.55,1,55.73,20787.60,1,51.18,19006.18,1
SC6-LPT,0025,04/10/2019,16:19:17.516,11.30,-0.04,22.098,178.16,nan,16806.05,0,nan,16539.75,0,nan,18761.01,0,100.54,19060.14,1,54.86,20753.42,1,53.21,19022.58,1
SC6-LPT,0025,04/10/2019,16:19:17.057,11.30,0.04,22.100,178.12,nan,16699.00,0,nan,16553.72,0,nan,18674.01,0,100.90,19080.77,1,53.38,20795.27,1,52.85,19038.68,1
SC6-LPT,0025,04/10/2019,16:19:18.592,11.30,-0.04,22.103,178.44,nan,16711.92,0,nan,16564.83,0,nan,18563.51,0,104.21,19063.69,1,54.35,20749.13,1,51.02,18974.75,1
SC6-LPT,0025,04/10/2019,16:19:19.129,11.30,-0.06,22.105,177.90,nan,16844.67,0,nan,16534.63,0,nan,18781.21,0,102.26,19104.09,1,55.40,20792.46,1,52.68,18970.73,1
SC6-LPT,0025,04/10/2019,16:19:19.665,11.30,0.02,22.108,177.49,nan,16739.38,0,nan,16563.54,0,nan,18639.12,0,100.20,19073.28,1,54.87,20787.24,1,50.58,19009.00,1
SC6-LPT,0025,04/10/2019,16:19:20.202,11.30,-0.05,22.111,178.18,nan,16859.35,0,nan,16560.78,0,nan,18711.54,0,98.80,19041.26,1,53.90,20757.14,1,50.89,18930.56,1
SC6-LPT,0025,04/10/2019,16:19:20.735,11.30,-0.05,22.113,177.44,nan,16709.88,0,nan,16547.58,0,nan,18647.23,0,109.36,19049.23,1,55.35,20781.37,1,52.88,19009.17,1
SC6-LPT,0025,04/10/2019,16:19:21.275,11.30,-0.02,22.115,176.89,nan,16899.15,0,nan,16542.71,0,nan,18578.32,0,101.72,19041.46,1,52.46,20774.49,1,51.89,19009.95,1
SC6-LPT,0025,04/10/2019,16:19:21.810,11.30,-0.06,22.118,178.38,nan,16900.20,0,nan,16552.25,0,nan,18801.86,0,99.83,19072.49,1,54.22,20758.60,1,50.61,18998.21,1
SC6-LPT,0025,04/10/2019,16:19:22.347,11.30,0.06,22.120,177.42,nan,16722.41,0,nan,16566.83,0,nan,18547.11,0,99.99,19095.99,1,53.86,20764.25,1,52.54,19037.72,1
SC6-LPT,0025,04/10/2019,16:19:22.885,11.30,-0.04,22.120,177.18,nan,16743.99,0,nan,16544.51,0,nan,18788.43,0,103.32,19049.18,1,54.85,20745.02,1,53.85,18956.20,1
SC6-LPT,0025,04/10/2019,16:19:23.422,11.30,0.04,22.124,178.42,nan,16891.13,0,nan,16553.58,0,nan,18550.80,0,100.09,19105.32,1,56.00,20765.13,1,53.38,18945.34,1
SC6-LPT,0025,04/10/2019,16:19:23.957,11.30,-0.04,22.125,178.77,nan,16847.06,0,nan,16540.41,0,nan,18686.54,0,299.36,19078.39,1,54.91,20749.97,1,52.21,18984.08,1
SC6-LPT,0025,04/10/2019,16:19:24.498,11.30,0.00,22.127,178.85,nan,16702.54,0,nan,16559.40,0,nan,18631.03,0,125.71,19077.87,1,54.73,20798.63,1,52.89,19036.49,1
SC6-LPT,0025,04/10/2019,16:19:24.032,11.30,-0.02,22.129,177.79,nan,16824.49,0,nan,16570.82,0,nan,18797.61,0,124.56,19089.54,1,57.28,20753.12,1,51.85,18988.52,1
SC6-LPT,0025,04/10/2019,16:19:25.568,11.30,0.04,22.131,178.64,nan,16733.09,0,nan,16556.73,0,nan,18646.91,0,162.19,19076.74,1,54.34,20762.40,1,51.36,18971.31,1
SC6-LPT,0025,04/10/2019,16:19:26.106,11.30,0.06,22.132,179.11,nan,16868.04,0,nan,16569.68,0,nan,18779.40,0,459.93,19118.48,1,55.55,20753.19,1,51.02,19009.62,1
SC6-LPT,0025,04/10/2019,16:19:26.642,11.30,-0.07,22.136,178.59,nan,16847.90,0,nan,16539.75,0,nan,18684.83,0,324.67,19097.63,1,55.85,20778.41,1,51.85,19029.47,1
SC6-LPT,0025,04/10/2019,16:19:27.177,11.30,0.05,22.137,177.87,nan,16820.87,0,nan,16562.65,0,nan,18584.47,0,294.98,19079.11,1,55.35,20785.79,1,52.08,19013.25,1
SC6-LPT,0025,04/10/2019,16:19:27.714,11.30,-0.00,22.138,178.43,nan,16842.80,0,nan,16542.14,0,nan,18754.01,0,nan,15801.11,0,55.24,20745.83,1,49.50,19066.04,1
SC6-LPT,0025,04/10/2019,16:19:28.247,11.30,-0.02,22.141,177.50,nan,16889.98,0,nan,16509.29,0,nan,18570.57,0,nan,17068.90,0,1041.17,20790.90,1,439.74,19049.13,1
SC6-LPT,0025,04/10/2019,16:19:28.783,11.30,-0.07,22.142,177.46,2767.97,19292.88,1,1653.01,18720.16,1,2969.20,20599.97,1,896.85,18992.71,1,110.95,20744.72,1,181.36,19029.92,1
SC6-LPT,0025,04/10/2019,16:19:29.321,11.30,-0.01,22.143,178.05,57.06,19373.51,1,66.57,18821.23,1,22.73,20734.16,1,49.49,19089.83,1,86.01,20742.95,1,36.00,18999.16,1
SC6-LPT,0025,04/10/2019,16:19:29.864,11.30,0.01,22.145,179.16,83.43,19450.59,1,81.52,18841.69,1,38.08,20719.43,1,70.93,19069.41,1,44.32,20788.53,1,44.00,19015.56,1
SC6-LPT,0025,04/10/2019,16:19:30.401,11.30,0.03,22.146,177.69,87.08,19449.75,1,79.16,18849.06,1,37.84,20818.02,1,72.62,19083.50,1,44.30,20796.68,1,42.72,19074.94,1
SC6-LPT,0025,04/10/2019,16:19:30.939,11.30,-0.01,22.148,175.37,84.72,19357.96,1,83.09,18834.96,1,37.91,20757.28,1,72.31,19114.54,1,44.43,20782.36,1,40.71,18984.44,1
SC6-LPT,0025,04/10/2019,16:19:31.479,11.30,-0.02,22.149,176.34,87.62,19241.81,1,82.26,18851.73,1,40.02,20681.59,1,69.85,19100.94,1,41.49,20770.63,1,44.75,18986.39,1
