SS_OBS501_I2016[FNU]Mean,Eco_ntu_suavizado,obs_err,eco_err
35.90636364,26.6961,1.59408451926033,1.00045033538474
37.38727273,28.037,2.22237751477597,0.500490328149734
35.823,26.818,1.51617244694952,0.941606816387108
34.27545455,26.89926667,0.785561756151146,0.981826576799126
36.24545455,26.88449091,1.27336062163367,0.31474444660179
36.20545455,26.91552,1.57367317849904,0.462577976129431
35.362,26.3304,0.947907637319634,1.08347089947077
35.342,26.62837778,1.44757114582401,0.507510170669842
36.39,26.818,1.5584992781519,0.269085166646343
36.32090909,26.98053333,1.6027754337115,0.13353475951976
34.77909091,26.15625714,1.17251400456843,0.19906186643018
36.00454545,26.91552,1.45757582057582,0.38117445408165
35.69454545,26.97314545,1.24545865958179,0.879033400958119
35.77727273,26.6961,1.15789542627209,0.385481646774524
35.63727273,26.6961,1.89046603200952,0.415517167142919
35.377,26.3304,1.5231039214563,0.407955428938014
36.01272727,26.3304,1.12511413562439,0.619393342495116
35.78272727,26.79583636,1.56836278270744,0.140757995628431
35.81272727,26.77736667,1.99692809539598,0.624976369839006
36.73454545,26.62296,1.50981696663115,3.97205464519564E-15
37.48909091,26.88765714,2.02424531391556,
37.55909091,26.5742,2.38477023859933,0.468382192814217
36.589,26.91552,1.19239674605393,0.419921467261041
38.00363636,26.65546667,2.19006517130095,0.10903067458289
36.46666667,26.52002222,0.627694193059009,0.184295477039299
36.08818182,26.50454286,1.5482106974299,0
37.21090909,26.5742,2.87267629413916,0.125897778640716
36.53909091,26.65546667,2.12450208070246,0.140757995628431
35.91090909,26.72048,0.870028212708698,0.203166666666667
37.39363636,26.67868571,1.62249359152678,0.118962218892426
36.12,26.5742,1.45679785831803,0
36.39363636,26.67172,1.53408782491273,0.17239263325328
35.323,26.87217778,1.51397233205307,0.21806134916578
36.81545455,26.77736667,1.52563012317117,0.19182081420405
36.78363636,26.87895,1.31882730277526,3.79801067982192E-15
36.80777778,26.87895,0.677122178372888,0.369741006651954
36.437,26.818,1.10563254896613,0.162533333333333
36.32555556,26.78317143,0.86338159453267,0.09953093321509
35.99,26.848475,1.10412358406516,0.365699999999999
36.07666667,26.63515,0.482648940742647,0.235341919536042
36.401,26.76924,0.933362499544286,0
37.29,26.5742,1.74169457712884,0.219355493163386
36.661,26.665625,1.55258529914176,0.274516758530851
36.87090909,26.52002222,1.56973535696597,0.233420728870995
37.009,26.5742,1.53087810676676,0.192312033482625
36.44909091,26.818,1.35373893011507,0
37.53545455,26.91552,1.65516986219762,0.12617848752575
36.87,26.818,1.42972724671526,0.236931011993881
36.34,26.89926667,0.46382467952162,0.344785266506561
36.93090909,26.86676,1.49134472571203,0.275043494081143
36.807,26.818,1.72985580645067,0.13353475951976
37.05181818,26.89926667,1.45722900178262,0
37.45090909,26.604675,1.91513683346885,0.125897778640716
37.44,26.818,1.70750695459784,0.31787630927768
36.8225,26.5742,0.505392351120818,0.188846667961074
37.082,26.68501818,1.03722707253523,0.140757995628431
37.43875,26.52544,0.438290102883597,0.203456697744613
36.65,26.78317143,1.41615677098265,0
36.13,26.60902857,1.01814537272435,0.140757995628431
36.59,27.0618,1.97297744538553,0.227757651103895
36.98222222,26.68501818,0.692996713155586,0.317876309277682
36.99818182,26.818,1.2528273478961,0.219355493163386
37.01,26.818,1.35213904610436,0.327956204974006
37.298,27.0618,1.33395652103058,3.97205464519564E-15
36.76545455,27.01304,0.953229915984214,0.19996464596614
36.56272727,26.98866,1.62457434984731,
37.495,26.98053333,1.23217287748108,0.267069519039519
37.01818182,26.90665455,1.50391368224256,3.97205464519564E-15
37.01272727,27.0618,2.01361908467858,0.203977714469007
38.30636364,26.818,0.966956800764881,0.164552458369832
37.01818182,26.74834286,1.24665005660625,0.140757995628431
37.11727273,27.0618,1.40279785364172,0.197243911762246
37.12727273,26.71641667,2.19215460635919,
38.25818182,26.49293333,1.56318148774746,0.21806134916578
37.7,26.73673333,1.22767055841541,0.184295477039299
37.11363636,26.49293333,1.14897582852968,0
36.382,26.818,1.20980071820849,0.319712535180457
36.74181818,26.3304,1.65875747583436,0.140757995628431
36.62454545,25.8428,1.31632339215228,0.1219
37.24181818,26.98053333,0.969523781882818,0.125897778640716
37.93,27.0618,1.67686612465039,0
37.25272727,26.60902857,1.57877225025708,0.304072023631829
37.49777778,27.0618,0.863405724120732,
37.656,26.89926667,1.2308280861996,0.24007764400609
37.79454545,26.64069091,1.5275625266179,0
37.13454545,26.73673333,1.60486986161722,0.260633163112996
38.416,26.818,1.72981823065636,3.97205464519564E-15
37.69444444,26.89926667,0.881321608595738,0.140757995628431
37.74,26.86676,0.727009530297133,0.220525397424176
38.86090909,26.49293333,1.61496411443385,0.281515991256862
37.32545455,26.6961,0.915121452446217,0.260633163112996
38.38727273,26.6961,1.79555613061297,0.125897778640716
38.239,26.51325,1.70625287952545,0.203977714469008
37.961,26.88765714,0.587810438076011,0.18979804258658
37.64181818,26.87217778,1.27219352444365,0.517177899759841
37.48444444,26.9399,0.459948668633554,0.236931011993881
36.825,27.01747273,0.760924145730411,0.233420728870995
38.99909091,26.5742,1.66606395162643,0.336475966735331
37.31545455,26.84508889,1.21889592366505,0.317356478497673
38.174,26.3304,1.33024809716083,0.17239263325328
38.04272727,26.0866,2.10241808834062,0.30486079804038
38.33181818,26.4523,1.01079986329459,0
38.27272727,26.24913333,1.99971043358328,0.309454247201603
37.173,26.28607273,0.78861411490172,0
39.42090909,26.3304,1.85082929815504,0.281515991256862
37.64090909,26.46971429,2.01866517553285,0.225714940324548
37.69454545,26.4523,1.88684585293216,0.140757995628431
39.246,26.4523,1.39557395600042,0.284697063879869
38.89909091,26.50770909,1.10460325959645,0.2438
38.2,26.28976667,17.5306147571509,0.19182081420405
36.56909091,26.3304,1.73026272308834,0.130316581556498
37.38727273,26.16786667,1.20678084174385,0.31474444660179
40.1075,26.5742,1.65387698784072,
39.39727273,26.26390909,2.41322643325939,
38.97454545,26.3304,0.417329948259509,0.269085166646345
41.417,26.421825,3.26983819449553,0.183525972730474
38.75545455,26.238975,2.2016419492568,0.17239263325328
39.975,26.0866,2.18447069612348,0.17239263325328
39.18272727,26.06443636,1.18049450347186,0.2438
36.98,23.24226667,1.23562175082471,0.290335176837205
39.37363636,25.98908,1.90388072582865,0
38.19818182,25.3552,1.38254113862843,0.223351367964086
35.997,25.446625,2.79220440772975,0.223351367964086
35.85090909,25.43646667,2.210528525859,0
35.46,25.27393333,0.794103967444511,0.170818238327921
36.56545455,25.33303636,1.44087094873521,4.30866639383155
36.06454545,25.79404,1.38815705163357,0.286169463391498
37.57363636,25.52934286,2.31820777169072,0
37.285,25.8428,1.21942087596009,0.181393004669026
39.42545455,25.64776,1.27703776551262,0.125897778640716
38.18909091,25.95361818,2.07357045803716,0.281515991256862
38.74454545,25.76153333,2.56714379665948,0.230117897055954
39.42545455,25.65317778,1.79710575395804,0.203977714469008
38.22909091,25.77314286,2.36803447456477,0.184295477039299
37.284,25.7209,2.81293214861775,0
39.24181818,25.89156,2.23632937889505,0.267069519039519
38.972,25.92406667,1.92359732445922,0.227757651103895
38.87818182,25.89156,2.42741763271926,0.140757995628431
37.727,26.0866,1.8490405920669,0.236931011993881
39.30444444,26.238975,2.09053973022193,0.184295477039299
40.076,26.22204444,1.21440474673351,0.140757995628431
40.55454545,25.9647,1.03513418346501,0.276784293067524
40.289,26.00533333,1.48408744875616,0.140757995628431
39.05111111,25.8428,1.20352285924584,0.10279510580654
38.99272727,25.42485714,1.19609967997841,0
39.32272727,25.690425,1.3126542237433,0.12617848752575
39.51272727,25.88343333,1.40698323308482,0.215011389879183
39.41090909,26.04227273,1.91099498120268,0.17239263325328
40.35272727,26.00533333,1.68167232782781,0.300097055007613
40.78333333,26.0866,1.5100493670437,0
40.243,26.00533333,2.65190531847987,0.390949744669495
40.11727273,25.89156,0.915928490658523,0.181393004669026
39.80625,25.599,2.14748974903775,0.285013218406913
40.15363636,25.7209,3.36325167333368,0.262991882349662
40.397,25.8428,0.268750415282071,0.140757995628431
39.21444444,25.599,2.78640008874272,3.97205464519564E-15
37.97454545,25.40937778,0.802815185595179,0.125897778640716
38.72111111,25.39583333,1.47120793152354,0.203977714469008
39.34272727,25.74528,1.82455125242545,0.19906186643018
41.07363636,25.67214,0.944039782589225,0.17239263325328
40.19727273,25.53805,2.00415613617847,3.74488903314848E-15
38.14545455,25.49064444,2.60332200362257,0
38.38090909,25.3552,1.258531611912,0.203166666666667
38.81,25.43646667,1.97644814572183,0.183525972730474
39.39090909,25.812325,2.09204423732126,0.21806134916578
41.36555556,25.599,1.72892452119808,0.117766588357366
39.6,25.599,1.6753713292608,0.233420728870995
40.98727273,25.599,1.70913070821917,0.128493882258175
40.55111111,25.599,1.49540629930464,0
40.063,25.8428,1.34208115186147,0.19906186643018
40.67545455,26.02565,1.18044953772328,0.203456697744613
41.789,25.8428,1.39058780537025,0
41.34444444,26.28164,1.5074970224605,3.76822190084106E-15
41.883,26.41166667,2.21260756172942,0
41.92090909,25.98908,1.5187504000914,3.83736935466545E-15
40.22454545,25.92406667,2.18501995922743,0.19906186643018
41.11090909,26.16786667,1.99396316187363,0.233420728870995
40.45,25.599,1.42493062032061,0
39.00181818,24.9895,1.14480963085969,0.436122698331559
38.59777778,25.16016,1.5843431867286,0.272576686457225
40.106,25.92406667,0.844541295615555,0.21806134916578
41.20545455,26.0866,1.04369361578787,0.19906186643018
40.04636364,25.65317778,1.02119755407289,0.211136993442646
40.21909091,25.3552,0.926800949503182,0.17239263325328
39.93727273,25.50148,2.22278817540657,3.83736935466545E-15
40.648,25.599,1.58907691901476,0.17239263325328
39.59636364,25.17789091,1.60328072741772,0.15419265870981
39.679,25.03013333,1.7888660704988,0.125897778640716
39.70454545,25.202825,1.1186082622815,3.97205464519564E-15
39.84363636,25.30644,1.75255398049403,0.162533333333333
39.806,25.1114,1.37008880490767,0
40.18818182,25.64776,1.12034248010475,0.170466398122589
41.08909091,25.51773333,1.82582185728659,
40.67545455,25.64776,1.20800294333711,0.220525397424177
40.87090909,25.92406667,2.54643208502335,0.140757995628431
41,25.599,2.79017725080488,0.12617848752575
41.21272727,25.507575,1.39732862016323,0.10903067458289
41.117,25.4771,1.37519056530689,0
39.803,25.64776,1.14613480882486,0.15419265870981
42.668,25.92406667,1.80352483159557,0.140757995628431
40.44909091,25.55024,0.842008841336533,0.340932796245178
39.32090909,25.599,1.70936017919636,0.140757995628431
41.18222222,25.51773333,2.35684252054877,0
40.25272727,25.50148,1.68235819340267,0.181393004669026
40.76272727,25.52934286,1.67762006750906,0.140757995628431
42.56181818,25.92406667,0.679039354120544,0.10903067458289
42.96454545,26.04596667,1.57535450555798,0.140757995628431
44.46272727,26.89114,0.943865360198061,0.15419265870981
42.98454545,26.5742,2.49722573341626,0
40.20272727,25.43646667,3.29568312686873,0.17239263325328
40.56090909,25.3552,3.15802182040939,0.13353475951976
39.266,26.03242222,2.23566707555648,0.118962218892426
41.152,26.16786667,0.760053825845129,0.19906186643018
43.01272727,26.30331111,2.77827448084402,0.183525972730474
42.09,26.3304,1.73287942774768,0.117766588357366
41.837,26.53356667,2.17466625791944,0.344785266506561
43.34636364,26.4523,2.596016528873,0.261618547206471
42.16272727,26.818,1.88086859367332,0.2438
40.59818182,26.0866,0.847795179667037,0.468606460096791
38.88454545,25.68026667,2.45922862998653,0.140757995628431
39.927,25.21975556,3.69505910888876,0.412383293928248
40.77727273,25.65995,2.16092951380566,0.436122698331559
40.91,25.55836667,2.03631708550689,0.497654666075448
42.095,26.03242222,2.89029429489647,0.330106760508375
41.532,26.4523,1.42635262757209,0.344785266506561
43.67909091,26.35478,1.08344358413348,0.632343732762203
46.14,26.9399,1.46854614424531,0.372410651476745
47.38818182,27.35436,0.7592218238287,0.347171352184736
47.078,28.037,2.84287338636617,0.233420728870995
48.379,28.30788889,0.757730529644646,0.473164654921167
48.75545455,28.8903,1.51361698049288,0.400191922012982
48.105,29.0122,1.30116016607402,0.517177899759841
49.16363636,29.256,1.60756164561252,0.353299765072099
50.35181818,29.66233333,1.27728120346589,0.17239263325328
50.65545455,30.00771667,2.5155350656802,0.192312033482624
50.29727273,29.9874,2.19861443972004,0.2438
51.95090909,29.9874,2.66803230183526,0.332598167630418
51.04,30.39373333,2.02557331951408,0.140757995628431
51.37454545,30.44791111,2.49140960465794,0.344785266506561
52.23727273,30.50982857,2.69876436372446,0.260633163112996
52.825,31.10888,2.35185883930137,0.61354987843967
53.44272727,31.26735,2.70900484915167,0.434363923316369
53.799,31.5721,1.65733575903672,0.344785266506561
53.16,31.42582,1.5482337607021,0.272576686457225
55.23375,31.04386667,2.71456844050428,0.372410651476745
55.51,31.38054286,2.18576937890935,0.393954783079366
56.19090909,31.4502,1.51932550824371,0.219355493163386
56.13,32.24255,1.140825985228,0.561269749763872
54.94,31.88904,2.40058742811005,0.598315563591959
55.36818182,32.10033333,3.83960533009697,0.17239263325328
57.24454545,32.5473,2.9707312979205,0.405519852370592
57.55181818,33.07553333,3.21426335089222,0.526668194090611
56.57272727,32.80851429,1.43154335024699,0.608919247128723
58.589,32.80851429,1.96729440418237,0.281515991256862
58.919,32.6692,2.8261203731682,0.3657
58.859,32.760625,2.02240495899852,0.842982545225912
57.68,32.7911,2.25450881568469,0.507510170669842
60.95363636,33.09585,1.80794819247308,0.43384527964087
58.81363636,33.48186667,1.49845438888061,0.372410651476745
57.117,33.1568,3.42934104457402,0.484688929206389
59.89181818,33.58345,2.43557086830695,0.504713950102996
62.59,33.43542857,2.60785073471345,0.243799999999997
61.10181818,33.5225,1.71569260390989,0.223351367964085
60.99363636,33.98572,2.07083953111688,0.17239263325328
62.352,33.8882,2.6579127148949,0.216105602492327
59.48,33.21775,2.07517622471837,0.61354987843967
62.118,33.48186667,2.37124976637752,0.511399194367764
60.84727273,33.6444,1.76490981828157,0.80552444821164
59.95090909,33.8882,3.347793303058,0.296213536232933
58.85090909,34.19295,2.91353469937196,0.592188142400708
61.476,33.85337143,2.22089212213962,0.13353475951976
62.539,33.4006,2.86477731960254,0.537309030526861
59.56909091,33.74192,2.99302340300057,0.3657
58.96363636,33.25432,1.91537753748735,0.272576686457225
60.77454545,32.913,2.86794719461693,
57.11454545,33.74598333,2.48085652364442,0.597185599290539
59.21272727,33.4006,4.42728194884236,0.233420728870995
57.92181818,33.38028333,4.00093080079215,0.681311905356829
61.89,33.58345,2.65265664433362,0.407955428938016
59.23,33.6444,3.05355232772943,0.561269749763873
60.395,33.47025714,3.10395817685038,0.503591114562864
60.34181818,34.3758,0.906076707569508,0
59.83272727,33.33094286,2.45982113170856,0.636248221763307
59.03363636,33.44936,2.43677952315027,
57.06727273,34.132,2.56333305749299,0.408727341508945
59.43363636,34.8634,3.0637039377495,0.540591339799915
59.919,34.44229091,3.1749370788325,0
60.62363636,34.94466667,2.72315659083017,0.271275596992818
61.165,34.68925714,2.03511313065035,0.344785266506561
59.69545455,34.89822857,2.76993561898708,0.184295477039299
59.835,35.351,3.83531034657503,0.400604278559279
62.51,35.78442222,2.46027663304579,0
59.77454545,35.2291,2.28543809207934,
61.74545455,35.26234545,1.50109774646571,1.00575055501307
60.16,35.5948,2.22162603113625,0.140757995628431
59.04,35.32662,2.9720644799074,0.415517167142919
58.772,35.67606667,2.0292923083497,0.408648641721654
62.61888889,35.62962857,1.17739118393166,0.344785266506561
64.079,35.5948,2.44710259513391,0.484202049194801
60.89,36.26525,2.07967305122704,0.17239263325328
58.17555556,35.87342857,1.38389346089615,0.558857749993031
63.25545455,35.65575,1.68289070088081,
62.4,36.18688571,2.20663645497949,0.405519852370592
61.96818182,36.3262,1.27995225605402,0.281515991256862
60.274,36.05802,3.13899144196465,0.432211204984653
62.00363636,35.8386,3.98208236981607,0
60.02818182,35.78442222,3.43311176101745,0.607756076540111
60.38090909,36.00113333,2.96443061799208,0.515807889671746
60.56363636,36.173825,3.3690006611079,0.982789219517594
61.00818182,36.43068571,3.55137105406297,0.394553044294307
62.29181818,36.50905,3.14237316226273,0.751442066961919
60.78545455,36.8138,3.45098905453863,0.544547310055692
60.36909091,36.0824,2.98164658597164,0.344785266506561
61.37545455,35.92725455,2.59356441285663,0.266450585370805
61.76727273,36.48873333,3.72970069479138,0.74482130295349
62.439,37.3014,4.14590027508008,0.389589915350561
60.52909091,36.3262,4.06522659549591,0.672951933470664
59.85272727,36.92461818,5.32416019839578,0.416367766123492
60.94363636,37.3014,1.91206955940416,0.893405471856345
62.57363636,37.19304444,2.5317837764922,0.344785266506561
61.93090909,36.66752,3.00414077868894,0.426095548823586
61.72727273,36.71628,1.87070186148019,0.74482130295349
64.18363636,37.11855,3.70154906148027,0.539062082592429
66.43,36.87475,6.12164431267524,
65.07727273,37.44071429,4.77926791655185,1.13498594688937
64.56272727,37.4233,4.84945207776564,0
66.74727273,38.34974,4.2517902111934,0.634712956995348
64.12727273,38.60166667,3.95260696479954,0.21806134916578
64.57545455,38.09375,4.30845933231147,0.27797476863917
66.11181818,38.62488571,4.63856247324339,0.385481646774526
68.91727273,38.82515,5.7799534442919,0.416367766123492
66.349,38.368025,7.17217590921523,0.19182081420405
67.13181818,39.008,5.2689483166602,0.17239263325328
67.036,38.30368889,1.824089312008,0.501620104594437
65.054,38.2766,3.69736377556887,0.140757995628431
66.66636364,38.69106,4.16469643115034,0.517177899759841
66.75272727,38.5204,3.83482058105577,0.504713950103002
66.50272727,38.84546667,4.45497524622129,0.1219
67.05636364,38.11406667,3.09557191073725,0.536320420617591
65.74545455,38.35786667,4.31861572939545,0.344785266506561
66.532,38.611825,5.43641074774357,0.332598167630418
64.44181818,38.19533333,4.63885605020736,0.2438
67.94125,38.81296,4.73640235545158,1.36009423872841
65.638,38.7642,5.29363307295765,0.645034169637551
64.93909091,38.50008333,3.89738070550419,0.870540125439374
65.296,38.1547,1.20137346994418,0.526668194090613
65.51545455,38.1547,3.35988690285849,1.05333638818122
66.68545455,37.789,4.31179882310262,0.430981583133204
62.49636364,37.575675,2.86545400707578,0.140757995628423
66.30363636,38.97317143,3.3802998791124,0.725051708807342
65.53363636,37.98404,4.03027384587292,
64.76,38.22242222,4.12771673622906,0.610238340670466
65.26454545,39.90193333,3.24426346873145,0.517177899759841
63.50727273,38.16824444,4.53951599342325,0.487599999999999
63.79909091,38.7642,4.50367405570163,0
65.26545455,38.45390909,5.14485833359163,0.644210896590326
64.739,37.789,4.04755998327163,0.969377858412784
67.54,38.29691667,4.657547540381,0.868831507255579
63.40727273,38.5204,2.34723396207691,0.528233333333334
65.721,38.49823636,2.42001584016855,0.372410651476741
68.52818182,39.3737,2.58013350214458,0.646312732179847
65.94181818,39.31275,4.67970103940218,0.645034169637553
66.40545455,39.82066667,3.8853584133256,1.01750162403266
63.719,39.708925,5.53570378214337,
67.991,38.32536,4.06446753753014,1.05738974824658
67.17545455,39.29243333,5.96499683761251,
68.41545455,39.39808,2.79146894822222,0.868520488270402
65.30181818,39.15428,2.80253635123615,1.89631896578608
64.76454545,39.77422857,5.60767574604018,0.549033517061701
65.42545455,39.4956,4.7993486300463,0.856197461648496
68.41636364,39.92902222,3.12915585480116,1.43607158173162
67.51444444,38.7642,4.28693215163563,0.698136955045356
66.79363636,39.4956,5.4528237888939,0.239702229164993
63.88,40.9584,5.63711854182129,0.21806134916578
68.29272727,39.63104444,3.22194859949345,0.13353475951976
,,,0.29621353623293
,,,0.689570533013117
,,,0.749241646229333
,,,0.487600000000008
,,,0.365699999999999
,,,0.344785266506561
,,,0.913120598704121
,,,0.805524448211637
,,,0.648316807476977
,,,0.372410651476745
