SS_OBS501_I2016[FNU]Mean,Eco_ntu_suavizado
36.381186440678,27.3457552941176
36.2211016949152,27.0308957746479
36.667610619469,26.7161134328358
37.8062711864407,26.7239628571429
38.9948695652174,26.2103753846154
39.7712280701754,25.9119373134328
40.0831896551724,25.4410450704225
41.4877391304348,25.9396029411765
53.4251694915254,30.9701015384615
60.5857264957265,33.7256666666666
61.3260169491525,36.1177333333333
65.9825862068966,38.3267941176471
