60 records to read
10/29/19	16:46:26	695	50	700	66	537
10/29/19	16:46:28	695	50	700	66	537
10/29/19	16:46:29	695	51	700	66	537
10/29/19	16:46:30	695	51	700	66	537
10/29/19	16:46:31	695	50	700	66	537
10/29/19	16:46:32	695	51	700	66	537
10/29/19	16:46:33	695	51	700	66	537
10/29/19	16:46:34	695	50	700	66	537
10/29/19	16:46:35	695	50	700	66	537
10/29/19	16:46:36	695	50	700	66	537
10/29/19	16:46:37	695	51	700	66	537
10/29/19	16:46:38	695	51	700	66	537
10/29/19	16:46:39	695	51	700	66	537
10/29/19	16:46:40	695	51	700	66	537
10/29/19	16:46:41	695	51	700	66	537
10/29/19	16:46:42	695	51	700	66	537
10/29/19	16:46:44	695	51	700	66	537
10/29/19	16:46:45	695	51	700	66	537
10/29/19	16:46:46	695	50	700	66	537
10/29/19	16:46:47	695	50	700	66	537
10/29/19	16:46:48	695	50	700	66	537
10/29/19	16:46:49	695	50	700	66	537
10/29/19	16:46:50	695	50	700	66	537
10/29/19	16:46:51	695	50	700	66	537
10/29/19	16:46:52	695	50	700	67	537
10/29/19	16:46:53	695	50	700	69	537
10/29/19	16:46:54	695	51	700	95	537
10/29/19	16:46:55	695	51	700	91	537
10/29/19	16:46:56	695	51	700	100	537
10/29/19	16:46:57	695	50	700	98	537
10/29/19	16:46:59	695	50	700	73	537
10/29/19	16:47:00	695	51	700	83	537
10/29/19	16:47:01	695	51	700	69	536
10/29/19	16:47:02	695	50	700	65	537
10/29/19	16:47:03	695	51	700	65	537
10/29/19	16:47:04	695	50	700	65	537
10/29/19	16:47:05	695	50	700	66	537
10/29/19	16:47:06	695	50	700	65	537
10/29/19	16:47:07	695	50	700	66	537
10/29/19	16:47:08	695	51	700	66	537
10/29/19	16:47:09	695	50	700	65	537
10/29/19	16:47:10	695	51	700	66	537
10/29/19	16:47:11	695	50	700	68	537
10/29/19	16:47:12	695	50	700	67	537
10/29/19	16:47:13	695	50	700	68	536
10/29/19	16:47:15	695	51	700	66	537
10/29/19	16:47:16	695	50	700	66	537
10/29/19	16:47:17	695	50	700	66	536
10/29/19	16:47:18	695	50	700	66	537
10/29/19	16:47:19	695	50	700	65	536
10/29/19	16:47:20	695	50	700	65	536
10/29/19	16:47:21	695	50	700	66	536
10/29/19	16:47:22	695	50	700	63	536
10/29/19	16:47:23	695	50	700	62	536
10/29/19	16:47:24	695	50	700	62	536
10/29/19	16:47:25	695	50	700	62	536
10/29/19	16:47:26	695	50	700	62	536
10/29/19	16:47:27	695	50	700	63	536
10/29/19	16:47:28	695	51	700	64	537
10/29/19	16:47:30	695	50	700	65	536
etx
